;Image Source;Artwork title;Artist;Lot number;Estimate;Medium;Size (HxWxD);Date of painting;Lot description;Misc;Auction house;Auction sale;Auction date;Category;Exhibited;Provenance;Literature;Price realised;Classification
3118;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/12.jpg;Dune Landscape;Walter Gilbert Wiles (South African, 1875 - 1955);12;ZAR 4,000 - ZAR 6,000;Oil on canvas;28.5 cm - 49 cm (11.22 in - 19.29 in);;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Pieter Wenning Gallery, Johannesburg.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;
3119;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3120;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3121;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3122;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3123;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3124;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3125;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3126;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3127;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3128;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3129;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3130;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3131;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3132;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3133;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/13.jpg;Landscape with Approaching Storm;Eben Van Der Merwe (1932 - ?);13;ZAR 8,000 - ZAR 12,000;Oil on board;52.5 cm - 74.5 cm (20.67 in - 29.33 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;"Strauss & Co, Online, 18 July 2016, lot 309.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3134;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3135;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3136;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3137;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3138;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3139;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3140;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3141;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3142;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3143;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3144;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3145;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3146;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3147;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3148;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3149;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/14.jpg;Donkerlandskap (Dark Landscape);Fred Schimmel (South African, 1928 - 2009);14;ZAR 10,000 - ZAR 15,000;Oil on paper;43 cm - 59.6 cm (16.93 in - 23.46 in);97;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;Strydom Gallery, George, Uitstalling (exhibition), December 1998.;"Strydom Gallery, George, 1998.
Dr Matthys Johannes Strydom Family Collection.";;Signedin to unlock;Paintings
3150;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3151;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3152;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3153;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3154;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3155;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3156;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3157;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3158;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3159;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3160;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3161;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3162;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3163;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3164;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3165;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/15.jpg;Midsummer;Gunther Friedrich Julius Van Der Reis (1927 - ?);15;ZAR 4,000 - ZAR 6,000;Oil on panel;67 cm - 61 cm (26.38 in - 24.02 in);66;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 173.;Signedin to unlock;Paintings
3166;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/16.jpg;Blue Shed;Taffy (Matthew) Whippman (South African, 1901 - 1973);16;ZAR 1,800 - ZAR 2,400;Oil on board;23.5 cm - 18 cm (9.25 in - 7.09 in);67;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3167;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/16.jpg;Blue Shed;Taffy (Matthew) Whippman (South African, 1901 - 1973);16;ZAR 1,800 - ZAR 2,400;Oil on board;23.5 cm - 18 cm (9.25 in - 7.09 in);67;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection, Day Sale, Timed Online;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
