,auction,author,title,medium,price,category,auction_house,painting_date,description,auction_date,image_source
0,eclectic,Andy Warhol,Joseph Beuys,Print,"$8,000 - $12,000",Prints & Graphic Art,Sotheby's | New York,,,"Apr 23, 2020",https://cdn.bidtoart.com/artImage/202007/15959197075239.jpg
6961,bonhams-19th-century-european-paintings-3,Giulio Rosati,Selling the gown,Watercolor on paper,"$4,000 - $6,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653419608415.jpg
6962,bonhams-19th-century-european-paintings-3,Edmund Adler,Her favorite,Oil on canvas,"$7,000 - $9,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653419859308.jpg
6963,bonhams-19th-century-european-paintings-3,Felix Schlesinger,Feeding the cat,Oil on panel,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653420068210.jpg
6964,bonhams-19th-century-european-paintings-3,Oscar Bluhm,Under the pergola,Oil on panel,"$12,000 - $18,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653420301488.jpg
6965,bonhams-19th-century-european-paintings-3,Albert Von Keller,Vanity,Oil on canvas,"$8,000 - $12,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653420534322.jpg
6966,bonhams-19th-century-european-paintings-3,Frederik Hendrik Kaemmerer,The promenade,Oil on canvas,"$40,000 - $60,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653420793082.jpg
6967,bonhams-19th-century-european-paintings-3,Elise Guillermin,Nature morte aux oranges,Oil on canvas,"$4,000 - $6,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653421981509.jpg
6968,bonhams-19th-century-european-paintings-3,Joseph (jos) Schippers,En consultation,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653422768953.jpg
6969,bonhams-19th-century-european-paintings-3,Andreas Schelfhout,Hunters in a wooded landscape,Oil on panel,"$15,000 - $20,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653423025244.jpg
6970,bonhams-19th-century-european-paintings-3,Paul Seignac,Playing Bootblack,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653411033475.jpg
6971,bonhams-19th-century-european-paintings-3,Johannes Hermanus Koekkoek,A shipwreck,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653423281265.jpg
6972,bonhams-19th-century-european-paintings-3,Pieter Lodewijk Francisco Kluyver,A view of Haarlem with the Saint Bavo cathedral in the distance,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653423525043.jpg
6973,bonhams-19th-century-european-paintings-3,Eugene Verboekhoven,Cattle at rest in a meadow,Oil on canvas,"$12,000 - $18,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653425847382.jpg
6974,bonhams-19th-century-european-paintings-3,Willem Koekkoek,A winter's day,Oil on canvas,"$12,000 - $18,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653426152590.jpg
6975,bonhams-19th-century-european-paintings-3,Frits Thaulow,A French village,Oil on canvas,"$8,000 - $12,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653426386776.jpg
6976,bonhams-19th-century-european-paintings-3,Hans Am Ende,Flusslandschaft,Oil on board,"$10,000 - $15,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653426641302.jpg
6977,bonhams-19th-century-european-paintings-3,Richard Falkenberg,A shepherdess in a tranquil meadow,Oil on canvas,"$3,000 - $5,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653426906340.jpg
6978,bonhams-19th-century-european-paintings-3,Ferencz (franz) Paczka,The dinner party,Oil on canvas,"$20,000 - $30,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653427171383.jpg
6979,bonhams-19th-century-european-paintings-3,Jan Von Chelminski,A ride in the park,Oil on panel,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653427447713.jpg
6980,bonhams-19th-century-european-paintings-3,Jan Von Chelminski,Napoleon and Prince Poniatowki's army during the Russian campaign,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653429356913.jpg
6981,bonhams-19th-century-european-paintings-3,Alfred Sacheverel Coke,The daughter of Herodias (Salome),Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653429615457.jpg
6982,bonhams-19th-century-european-paintings-3,Kate Perugini,A portrait of a young lady,Oil on board,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653429857877.jpg
6983,bonhams-19th-century-european-paintings-3,Sophie (mrs Walter) Anderson,At the well,Oil on canvas,"$25,000 - $35,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653430250735.jpg
6984,bonhams-19th-century-european-paintings-3,Charles Garabed Atamian,At the beach,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653432026229.jpg
6985,bonhams-19th-century-european-paintings-3,William Russell Flint,Three damsels,Watercolor on board,"$7,000 - $9,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653432332497.jpg
6986,bonhams-19th-century-european-paintings-3,Arthur John Elsley,Homeward bound,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653432756245.jpg
6987,bonhams-19th-century-european-paintings-3,Arthur John Elsley,In from the cold,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653433008678.jpg
6988,bonhams-19th-century-european-paintings-3,John Bagnold Burgess,"Bravo, Toro!",Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653434341294.jpg
6989,bonhams-19th-century-european-paintings-3,Heywood Hardy,Changing horses,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653434579700.jpg
6990,bonhams-19th-century-european-paintings-3,Jennie Augusta Brownscombe,A walk in the woods,Oil on canvas,"$4,000 - $6,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653434863534.jpg
6991,bonhams-19th-century-european-paintings-3,William Lionel Wylie,Unloading the catch,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653435489279.jpg
6992,bonhams-19th-century-european-paintings-3,John George Naish,Life Boat Returning: A sea to starboard,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653435741002.jpg
6993,bonhams-19th-century-european-paintings-3,Thomas Jacques Somerscales,"A bathing party, HMS. Clio",Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653436095142.jpg
6994,bonhams-19th-century-european-paintings-3,Benjamin Cam Norton,"The Rowley Mile, Newmarket",Oil on canvas,"$6,000 - $8,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653436347380.jpg
6995,bonhams-19th-century-european-paintings-3,Charles Napier Hemy,"Gate House, Putney Bridge, The Thames, London",Oil on canvas,"$10,000 - $15,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653436607106.jpg
6996,bonhams-19th-century-european-paintings-3,Thomas Henwood,A huntsman with greyhounds,Oil on canvas,"$15,000 - $20,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653436909022.jpg
6997,bonhams-19th-century-european-paintings-3,Alfred James Munnings,Passing the barrow,Oil on panel,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653437851504.jpg
6998,bonhams-19th-century-european-paintings-3,Alfred James Munnings,Fred Gray - leading home,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653438116535.jpg
6999,bonhams-19th-century-european-paintings-3,Alfred James Munnings,"Springtime - Polly Scotchmer of the Red Lion Inn, Mendham",Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653438298815.jpg
7000,bonhams-19th-century-european-paintings-3,August Schleich,The curious encounter (A leopard and a tortoise),Oil on canvas,"$20,000 - $30,000",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653438590288.jpg
7001,bonhams-19th-century-european-paintings-3,Friedrich Wilhelm Kuhnert,Löwen in der Steppe,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653438909016.jpg
7002,bonhams-19th-century-european-paintings-3,Itony Karpinski,"Lioness, morning game drive",Oil on board,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653439393355.jpg
7003,bonhams-19th-century-european-paintings-3,Itony Karpinski,"Elephant in Samburu, Kenya",Oil on board,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653440545721.jpg
7004,bonhams-19th-century-european-paintings-3,Edouard Henri Leon Cortès,"Le quai du Louvre, crépuscule",Oil on canvas,"$1,000 - $1,500",Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653440818570.jpg
7005,bonhams-19th-century-european-paintings-3,Edouard Henri Leon Cortès,Le quai du Louvre,Oil on canvas,-,Paintings,Bonhams | New York,,,"Apr 29, 2019",https://cdn.bidtoart.com/artImage/201908/15653441047418.jpg
7006,bonhams-decorative-art-design-2,Jean Vollet,'Le port depuis Maryland',Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653203682979.jpg
7007,bonhams-decorative-art-design-2,Andrew Macara,"Curved Wall, Faliraki, Rhodes",Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653203965836.jpg
7008,bonhams-decorative-art-design-2,Andrew Macara,Aviary,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653204168410.jpg
7009,bonhams-decorative-art-design-2,Andrew Macara,"Aviary, Riber Castle",Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653204353911.jpg
7010,bonhams-decorative-art-design-2,Walter Langhammer,Trafalgar Square,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653204653350.jpg
7011,bonhams-decorative-art-design-2,Walter Langhammer,"Campo San Vio, Venezia",Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653204958871.jpg
7012,bonhams-decorative-art-design-2,Charles Neale,"'En plein air, fields near Donnington'",Oil on panel,"£800 - £1,200",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653205262807.jpg
7013,bonhams-decorative-art-design-2,Pamela Kay,Marguerites and the Dessert Table,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653205488419.jpg
7014,bonhams-decorative-art-design-2,Matthew Lindop,Times Square,Oil ss paint on canvas,"£800 - £1,200",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653205749374.jpg
7015,bonhams-decorative-art-design-2,Mark Edwards,The Conversation,Acrylic on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653207103306.jpg
7016,bonhams-decorative-art-design-2,JACOB GILDOR,"Scene de Cafe, Paris","Acrylic gouache, watercolour and chalk","£2,000 - £3,000",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653207367945.jpg
7017,bonhams-decorative-art-design-2,Bertram Nicholls,"A Lych Gate, Steyning, Sussex",Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653207594657.jpg
7018,bonhams-decorative-art-design-2,Jacob Epstein,Flowers in Bloom,Gouache and pencil,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653207885651.jpg
7019,bonhams-decorative-art-design-2,Adrian Paul Allinson,Beach Scene,Oil on board,"£800 - £1,200",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653208190011.jpg
7020,bonhams-decorative-art-design-2,Charles Clement Francis Perron,Still life of flowers,Oil on panel,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653208407205.jpg
7021,bonhams-decorative-art-design-2,Micao Kono,Les deux amies,Oil on canvas,"£3,000 - £5,000",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653208916205.jpg
7022,bonhams-decorative-art-design-2,Marcel Mouly,Sans titre,Watercolor and gouache,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653209145566.jpg
7023,bonhams-decorative-art-design-2,Margaret Fisher Prout,Still Life of Flowers,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653209387073.jpg
7024,bonhams-decorative-art-design-2,Charles Mccall,At the Dressing Table,Oil on canvasboard,£600 - £800,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653209657394.jpg
7025,bonhams-decorative-art-design-2,Jason Benjamin,'We Hope You Can (Carcour)',Oil on canvas,"£6,000 - £8,000",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653209930751.jpg
7026,bonhams-decorative-art-design-2,Jason Benjamin,'It's Crazy What You Could Have Had',Oil on canvas,"£6,000 - £8,000",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653210111817.jpg
7027,bonhams-decorative-art-design-2,Aydemir Saidov,Reclining nude,Oil on canvas,"£3,000 - £5,000",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653210350204.jpg
7028,bonhams-decorative-art-design-2,Milt Kobayashi,Sisters,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653210793174.jpg
7029,bonhams-decorative-art-design-2,Milt Kobayashi,The Corner of the Bar,Oil on canvas,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653210968196.jpg
7030,bonhams-decorative-art-design-2,Grigory Gluckmann,'They are off',Oil on board,"£1,500 - £2,500",Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653211254464.jpg
7031,bonhams-decorative-art-design-2,Josef Herman,Lifting Blocks,Oil on board,-,Paintings,"Bonhams | London, Knightsbridge",,,"Apr 16, 2019",https://cdn.bidtoart.com/artImage/201908/15653212281043.jpg
7032,bonhams-california-and-western-paintings-and-sculpture-5,Raymond Dabb Yelland,Coastal Scene,Oil on canvas,-,Paintings,Bonhams | Los Angeles,1875,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651498295317.jpg
7033,bonhams-california-and-western-paintings-and-sculpture-5,Thomas Hill,Grizzly and Wawona (a pair),Oil on unprimed redwood panel,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651498588107.jpg
7034,bonhams-california-and-western-paintings-and-sculpture-5,Giuseppe Cadenasso,Russian River,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651499084346.jpg
7035,bonhams-california-and-western-paintings-and-sculpture-5,Armin Carl Hansen,Making Port,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651499513428.jpg
7036,bonhams-california-and-western-paintings-and-sculpture-5,Aldro Thompson Hibbard,Carmel Coast,Oil on canvas laid down on board,"$5,000 - $7,000",Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651499822055.jpg
7037,bonhams-california-and-western-paintings-and-sculpture-5,Cornelis Botke,Carmel Coast,Oil on masonite,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651500081889.jpg
7038,bonhams-california-and-western-paintings-and-sculpture-5,Charles Rollo Peters,"Round Lane, Dorset",Oil on canvas,-,Paintings,Bonhams | Los Angeles,1916,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651500378976.jpg
7039,bonhams-california-and-western-paintings-and-sculpture-5,William Posey Silva,"Night, Point Lobos",Oil on canvas laid down on board,"$3,000 - $5,000",Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651500678819.jpg
7040,bonhams-california-and-western-paintings-and-sculpture-5,Franz Arthur Bischoff,Point Lobos coast,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651500944030.jpg
7041,bonhams-california-and-western-paintings-and-sculpture-5,Albert Thomas Derome,Flowers on the Coast,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651501170388.jpg
7042,bonhams-california-and-western-paintings-and-sculpture-5,William Ritschel,Pilot on Board,Oil on canvas,-,Paintings,Bonhams | Los Angeles,1921-1925,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651501491382.jpg
7043,bonhams-california-and-western-paintings-and-sculpture-5,Albert Thomas Derome,"Monterey Cypresses, Monterey Point",Oil on board,-,Paintings,Bonhams | Los Angeles,1955,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651501737891.jpg
7044,bonhams-california-and-western-paintings-and-sculpture-5,Francis Augustus Todhunter,The Straits (Raccoon Straits),Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651501963287.jpg
7045,bonhams-california-and-western-paintings-and-sculpture-5,LAURENCE BIDDLE,"Small Pansies, Sweet William, Virginia Stock, Limnanthes, Lobelia and Cornflower",Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15653208640265.jpg
7046,bonhams-california-and-western-paintings-and-sculpture-5,Armin Carl Hansen,At Rest,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651502256757.jpg
7047,bonhams-california-and-western-paintings-and-sculpture-5,Charles Rollo Peters,Crescent moon,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651502480508.jpg
7048,bonhams-california-and-western-paintings-and-sculpture-5,William Ritschel,Katwijk Beach,Oil on board,"$3,000 - $5,000",Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651502693017.jpg
7049,bonhams-california-and-western-paintings-and-sculpture-5,William Posey Silva,Coastal Scene,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651502907940.jpg
7050,bonhams-california-and-western-paintings-and-sculpture-5,Conrad Schwiering,Carmel Mission,Oil on masonite,-,Paintings,Bonhams | Los Angeles,1981,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651503139779.jpg
7051,bonhams-california-and-western-paintings-and-sculpture-5,Selden Connor Gile,Quiet Cove (Belvedere),Oil on canvas,-,Paintings,Bonhams | Los Angeles,1932,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651503391217.jpg
7052,bonhams-california-and-western-paintings-and-sculpture-5,Maurice Logan,Houses and beachgoers along Belvedere Cove,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651503613140.jpg
7053,bonhams-california-and-western-paintings-and-sculpture-5,William Wendt,On the Brow of Laudamus Hill,Oil on canvas,"$15,000 - $20,000",Paintings,Bonhams | Los Angeles,1897,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651504159182.jpg
7054,bonhams-california-and-western-paintings-and-sculpture-5,Joseph Raphael,Summer Linkebeek,Oil on canvas,"$40,000 - $60,000",Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651504522175.jpg
7055,bonhams-california-and-western-paintings-and-sculpture-5,Maurice Braun,Toward Evening,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651504767917.jpg
7056,bonhams-california-and-western-paintings-and-sculpture-5,Charles Harold Davis,Shortest Day,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651504982340.jpg
7057,bonhams-california-and-western-paintings-and-sculpture-5,William Wendt,"Interior of an orchard, St. Ives, Cornwall",Oil on canvas,-,Paintings,Bonhams | Los Angeles,ca 1903,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651505243736.jpg
7058,bonhams-california-and-western-paintings-and-sculpture-5,Edgar Payne,Chioggia Boats,Gouache on paper,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651505453752.jpg
7059,bonhams-california-and-western-paintings-and-sculpture-5,Dan Lutz,Street scene,Oil on canvas,-,Paintings,Bonhams | Los Angeles,1938,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651505706786.jpg
7060,bonhams-california-and-western-paintings-and-sculpture-5,Selden Connor Gile,Belvedere bridge,Oil on board,-,Paintings,Bonhams | Los Angeles,ca 1928,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651533751745.jpg
7061,bonhams-california-and-western-paintings-and-sculpture-5,Henry Percy Gray,Mt. Diablo from Burlingame,Watercolor on paper,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651498843199.jpg
7062,bonhams-california-and-western-paintings-and-sculpture-5,Selden Connor Gile,Marin County Farm,Oil on board,-,Paintings,Bonhams | Los Angeles,1911,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651534082883.jpg
7063,bonhams-california-and-western-paintings-and-sculpture-5,Charles Harold Davis,Winter Hillside,Oil on canvas,-,Paintings,Bonhams | Los Angeles,ca 1932,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651534884137.jpg
7064,bonhams-california-and-western-paintings-and-sculpture-5,Hanson Puthuff,Tawny Grasses,Oil on Masonite,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651535277508.jpg
7065,bonhams-california-and-western-paintings-and-sculpture-5,Sam Hyde Harris,Hills in Alhambra,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651535616998.jpg
7066,bonhams-california-and-western-paintings-and-sculpture-5,Granville S Redmond,Wildflowers in bloom,Oil on canvas laid down on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651536175905.jpg
7067,bonhams-california-and-western-paintings-and-sculpture-5,John Marshall Gamble,"Lupine, Del Monte Dunes",Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651536403979.jpg
7068,bonhams-california-and-western-paintings-and-sculpture-5,Edgar Payne,Footbridge below Snowcapped Peaks,Oil on canvas,"$100,000 - $150,000",Paintings,Bonhams | Los Angeles,ca 1921-1923,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651536700124.jpg
7069,bonhams-california-and-western-paintings-and-sculpture-5,Dennis Doheny,From North Trail (Point Lobos),Oil on masonite,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651537057788.jpg
7070,bonhams-california-and-western-paintings-and-sculpture-5,Jack Wilkinson Smith,"Cypress Trees, Point Lobos",Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651537513725.jpg
7071,bonhams-california-and-western-paintings-and-sculpture-5,Joe Duncan Gleason,"The Beautiful Bay of Avalon (The Giddings House and Avalon, Catalina Island)",Oil on canvasboard,"$20,000 - $30,000",Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651537836559.jpg
7072,bonhams-california-and-western-paintings-and-sculpture-5,Granville S Redmond,Catalina Island,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651538091319.jpg
7073,bonhams-california-and-western-paintings-and-sculpture-5,Edgar Payne,Alpine scene - Switzerland,Oil on canvas,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651538323358.jpg
7074,bonhams-california-and-western-paintings-and-sculpture-5,William Wendt,A California landscape,Oil on canvas,"$40,000 - $60,000",Paintings,Bonhams | Los Angeles,1937,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651538603016.jpg
7075,bonhams-california-and-western-paintings-and-sculpture-5,Edgar Payne,Surf at Laguna Beach (Wave Beaten Rocks),Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651544813218.jpg
7076,bonhams-california-and-western-paintings-and-sculpture-5,Franz Arthur Bischoff,Laguna Tide Pools,Oil on board,-,Paintings,Bonhams | Los Angeles,,,"Apr 15, 2019",https://cdn.bidtoart.com/artImage/201908/15651545232301.jpg
